id,key,value,type 
2562894718,street,East 23rd Street,addr
2562894718,postcode,11229,addr
2562894718,housenumber,2055,addr
2562894719,street,East 23rd Street,addr
2562894719,postcode,11229,addr
2562894719,housenumber,2055A,addr
2562894720,street,East 23rd Street,addr
2562894720,postcode,11229,addr
2562894720,housenumber,2063,addr
2562894721,street,East 23rd Street,addr
2562894721,postcode,11229,addr
2562894721,housenumber,2063A,addr
2562894722,street,East 23rd Street,addr
2562894722,postcode,11229,addr
2562894722,housenumber,2073,addr
2562894723,street,East 23rd Street,addr
2562894723,postcode,11229,addr
2562894723,housenumber,2073A,addr
2562894724,street,East 23rd Street,addr
2562894724,postcode,11229,addr
2562894724,housenumber,2077,addr
2562894725,street,East 23rd Street,addr
2562894725,postcode,11229,addr
2562894725,housenumber,2077A,addr
2562894727,street,East 24th Street,addr
2562894727,postcode,11229,addr
2562894727,housenumber,2079,addr
2562894728,street,East 24th Street,addr
2562894728,postcode,11229,addr
2562894728,housenumber,2080,addr
2562894730,street,East 24th Street,addr
2562894730,postcode,11229,addr
2562894730,housenumber,2102,addr
2562894731,street,East 24th Street,addr
2562894731,postcode,11229,addr
2562894731,housenumber,2104,addr
2562894732,street,East 23rd Street,addr
2562894732,postcode,11229,addr
2562894732,housenumber,2113,addr
2562894733,street,East 23rd Street,addr
2562894733,postcode,11229,addr
2562894733,housenumber,2113A,addr
2562894734,street,East 24th Street,addr
2562894734,postcode,11229,addr
2562894734,housenumber,2116,addr
2562894735,street,East 23rd Street,addr
2562894735,postcode,11229,addr
2562894735,housenumber,2117,addr
2562894736,street,East 23rd Street,addr
2562894736,postcode,11229,addr
2562894736,housenumber,2117A,addr
2562894737,street,East 24th Street,addr
2562894737,postcode,11229,addr
2562894737,housenumber,2118,addr
2562894738,street,East 24th Street,addr
2562894738,postcode,11229,addr
2562894738,housenumber,2120,addr
2562894739,street,East 24th Street,addr
2562894739,postcode,11229,addr
2562894739,housenumber,2120A,addr
2562894740,street,East 24th Street,addr
2562894740,postcode,11229,addr
2562894740,housenumber,2124,addr
2562894741,street,East 24th Street,addr
2562894741,postcode,11229,addr
2562894741,housenumber,2124A,addr
2562894742,street,East 24th Street,addr
2562894742,postcode,11229,addr
2562894742,housenumber,2136,addr
2562894743,street,East 24th Street,addr
2562894743,postcode,11229,addr
2562894743,housenumber,2136A,addr
2562894744,street,East 24th Street,addr
2562894744,postcode,11229,addr
2562894744,housenumber,2138,addr
2562894745,street,East 24th Street,addr
2562894745,postcode,11229,addr
2562894745,housenumber,2138A,addr
2562894747,street,East 24th Street,addr
2562894747,postcode,11229,addr
2562894747,housenumber,2172,addr
2562894748,street,East 24th Street,addr
2562894748,postcode,11229,addr
2562894748,housenumber,2184,addr
2562894751,street,Avenue U,addr
2562894751,postcode,11229,addr
2562894751,housenumber,2302,addr
2562894752,street,Avenue U,addr
2562894752,postcode,11229,addr
2562894752,housenumber,2306,addr
2562894755,street,Gravesend Neck Road,addr
2562894755,postcode,11229,addr
2562894755,housenumber,2311,addr
2562894761,street,Avenue U,addr
2562894761,postcode,11229,addr
2562894761,housenumber,2320,addr
2562894764,street,Avenue U,addr
2562894764,postcode,11229,addr
2562894764,housenumber,2323,addr
2562894767,street,Avenue V,addr
2562894767,postcode,11229,addr
2562894767,housenumber,2323,addr
2562894773,street,Avenue U,addr
2562894773,postcode,11229,addr
2562894773,housenumber,2401,addr
2562894781,street,Avenue U,addr
2562894781,postcode,11229,addr
2562894781,housenumber,2423,addr
2562894788,street,Avenue T,addr
2562894788,postcode,11229,addr
2562894788,housenumber,2424,addr
2562894793,street,Bedford Avenue,addr
2562894793,postcode,11229,addr
2562894793,housenumber,4100,addr
2562894798,street,Bedford Avenue,addr
2562894798,postcode,11229,addr
2562894798,housenumber,4172,addr
2562894803,street,Bedford Avenue,addr
2562894803,postcode,11229,addr
2562894803,housenumber,4174,addr
2562894809,street,Bedford Avenue,addr
2562894809,postcode,11229,addr
2562894809,housenumber,4176,addr
2562906135,street,East 28th Street,addr
2562906135,postcode,11229,addr
2562906135,housenumber,1702,addr
2562906158,street,East 28th Street,addr
2562906158,postcode,11229,addr
2562906158,housenumber,1798,addr
2562906163,street,East 29th Street,addr
2562906163,postcode,11229,addr
2562906163,housenumber,1798,addr
2562906185,street,East 26th Street,addr
2562906185,postcode,11229,addr
2562906185,housenumber,1802,addr
2562906263,street,Avenue R,addr
2562906263,postcode,11229,addr
2562906263,housenumber,2524,addr
2562906273,street,Avenue R,addr
2562906273,postcode,11229,addr
2562906273,housenumber,2723,addr
2562906276,street,Quentin Road,addr
2562906276,postcode,11229,addr
2562906276,housenumber,2724,addr
2562906285,street,Avenue R,addr
2562906285,postcode,11229,addr
2562906285,housenumber,2815,addr
2562920865,street,Avenue T,addr
2562920865,postcode,11229,addr
2562920865,housenumber,1823,addr
2562920879,street,East 19th Street,addr
2562920879,postcode,11229,addr
2562920879,housenumber,1994,addr
2562920882,street,East 22nd Street,addr
2562920882,postcode,11229,addr
2562920882,housenumber,2023,addr
2562920891,street,Avenue T,addr
2562920891,postcode,11229,addr
2562920891,housenumber,2123,addr
2562920892,street,East 22nd Street,addr
2562920892,postcode,11229,addr
2562920892,housenumber,2123,addr
2562920893,street,Avenue T,addr
2562920893,postcode,11229,addr
2562920893,housenumber,2201,addr
2562920899,street,Avenue S,addr
2562920899,postcode,11229,addr
2562920899,housenumber,2370,addr
2562920901,street,Ocean Avenue,addr
2562920901,postcode,11229,addr
2562920901,housenumber,2417,addr
2562920902,street,Ocean Avenue,addr
2562920902,postcode,11229,addr
2562920902,housenumber,2421,addr
2562932412,street,Avenue U,addr
2562932412,postcode,11229,addr
2562932412,housenumber,1801,addr
2562932413,street,Avenue V,addr
2562932413,postcode,11229,addr
2562932413,housenumber,1801,addr
2562932415,street,Avenue U,addr
2562932415,postcode,11229,addr
2562932415,housenumber,1801A,addr
2562932416,street,Avenue U,addr
2562932416,postcode,11229,addr
2562932416,housenumber,1802,addr
2562932417,street,Avenue U,addr
2562932417,postcode,11229,addr
2562932417,housenumber,1803B,addr
2562932419,street,Avenue U,addr
2562932419,postcode,11229,addr
2562932419,housenumber,1823,addr
2562932420,street,Avenue V,addr
2562932420,postcode,11229,addr
2562932420,housenumber,1823,addr
2562932422,street,Avenue U,addr
2562932422,postcode,11229,addr
2562932422,housenumber,1823A,addr
2562932427,street,Avenue T,addr
2562932427,postcode,11229,addr
2562932427,housenumber,1824,addr
2562932430,street,Avenue U,addr
2562932430,postcode,11229,addr
2562932430,housenumber,1824,addr
2562932433,street,Avenue U,addr
2562932433,postcode,11229,addr
2562932433,housenumber,1900,addr
2562932440,street,Avenue U,addr
2562932440,postcode,11229,addr
2562932440,housenumber,1901,addr
2562932451,street,Avenue U,addr
2562932451,postcode,11229,addr
2562932451,housenumber,1921,addr
2562932454,street,Avenue U,addr
2562932454,postcode,11229,addr
2562932454,housenumber,1923,addr
2562932457,street,Avenue U,addr
2562932457,postcode,11229,addr
2562932457,housenumber,1926,addr
2562932461,street,Avenue U,addr
2562932461,postcode,11229,addr
2562932461,housenumber,1927,addr
2562932464,street,Avenue U,addr
2562932464,postcode,11229,addr
2562932464,housenumber,1929,addr
2562932465,street,Avenue T,addr
2562932465,postcode,11229,addr
2562932465,housenumber,1930,addr
2562932477,street,East 19th Street,addr
2562932477,postcode,11229,addr
2562932477,housenumber,2002,addr
2562932488,street,East 19th Street,addr
2562932488,postcode,11229,addr
2562932488,housenumber,2077,addr
2562932491,street,East 19th Street,addr
2562932491,postcode,11229,addr
2562932491,housenumber,2079,addr
2562932496,street,East 19th Street,addr
2562932496,postcode,11229,addr
2562932496,housenumber,2081,addr
2562932499,street,East 18th Street,addr
2562932499,postcode,11229,addr
2562932499,housenumber,2083,addr
2562932502,street,East 19th Street,addr
2562932502,postcode,11229,addr
2562932502,housenumber,2083,addr
2562932505,street,East 19th Street,addr
2562932505,postcode,11229,addr
2562932505,housenumber,2086,addr
2562932513,street,Avenue U,addr
2562932513,postcode,11229,addr
2562932513,housenumber,2102,addr
2562932516,street,East 19th Street,addr
2562932516,postcode,11229,addr
2562932516,housenumber,2104,addr
2562932520,street,Avenue U,addr
2562932520,postcode,11229,addr
2562932520,housenumber,2104E,addr
2562932524,street,East 18th Street,addr
2562932524,postcode,11229,addr
2562932524,housenumber,2105,addr
2562932527,street,Avenue U,addr
2562932527,postcode,11229,addr
2562932527,housenumber,2106,addr
2562932530,street,East 19th Street,addr
2562932530,postcode,11229,addr
2562932530,housenumber,2106,addr
2562932535,street,Avenue U,addr
2562932535,postcode,11229,addr
2562932535,housenumber,2106A,addr
2562932537,street,East 18th Street,addr
2562932537,postcode,11229,addr
2562932537,housenumber,2107,addr
2562932538,street,East 19th Street,addr
2562932538,postcode,11229,addr
2562932538,housenumber,2107,addr
2562932540,street,Avenue U,addr
2562932540,postcode,11229,addr
2562932540,housenumber,2108,addr
2562932541,street,East 18th Street,addr
2562932541,postcode,11229,addr
2562932541,housenumber,2109,addr
2562932542,street,East 19th Street,addr
2562932542,postcode,11229,addr
2562932542,housenumber,2109,addr
2562932543,street,Avenue U,addr
2562932543,postcode,11229,addr
2562932543,housenumber,2110,addr
2562932544,street,East 19th Street,addr
2562932544,postcode,11229,addr
2562932544,housenumber,2110,addr
2562932545,street,East 18th Street,addr
2562932545,postcode,11229,addr
2562932545,housenumber,2111,addr
2562932546,street,East 19th Street,addr
2562932546,postcode,11229,addr
2562932546,housenumber,2111,addr
2562932548,street,Avenue U,addr
2562932548,postcode,11229,addr
2562932548,housenumber,2112,addr
2562932551,street,Avenue U,addr
2562932551,postcode,11229,addr
2562932551,housenumber,2114,addr
2562932552,street,Avenue U,addr
2562932552,postcode,11229,addr
2562932552,housenumber,2116,addr
2562932555,street,Avenue U,addr
2562932555,postcode,11229,addr
2562932555,housenumber,2118,addr
2562932556,street,Avenue U,addr
2562932556,postcode,11229,addr
2562932556,housenumber,2122,addr
2562932558,street,East 19th Street,addr
2562932558,postcode,11229,addr
2562932558,housenumber,2148,addr
2562932559,street,East 19th Street,addr
2562932559,postcode,11229,addr
2562932559,housenumber,2148A,addr
2562932560,street,East 21st Street,addr
2562932560,postcode,11229,addr
2562932560,housenumber,2177,addr
2562932563,street,East 18th Street,addr
2562932563,postcode,11229,addr
2562932563,housenumber,2183,addr
2562932565,street,East 19th Street,addr
2562932565,postcode,11229,addr
2562932565,housenumber,2184,addr
2562932570,street,Ocean Avenue,addr
2562932570,postcode,11229,addr
2562932570,housenumber,2460,addr
2562932572,street,Ocean Avenue,addr
2562932572,postcode,11229,addr
2562932572,housenumber,2474,addr
2562932574,street,Ocean Avenue,addr
2562932574,postcode,11229,addr
2562932574,housenumber,2480,addr
2562932575,street,Ocean Avenue,addr
2562932575,postcode,11229,addr
2562932575,housenumber,2540,addr
2562932576,street,Ocean Avenue,addr
2562932576,postcode,11229,addr
2562932576,housenumber,2549,addr
2562932578,street,Ocean Avenue,addr
2562932578,postcode,11229,addr
2562932578,housenumber,2555,addr
2562932579,street,Ocean Avenue,addr
2562932579,postcode,11229,addr
2562932579,housenumber,2560,addr
2562938484,street,Avenue U,addr
2562938484,postcode,11229,addr
2562938484,housenumber,1501,addr
2562938486,street,Avenue U,addr
2562938486,postcode,11229,addr
2562938486,housenumber,1523,addr
2562938487,street,Avenue T,addr
2562938487,postcode,11229,addr
2562938487,housenumber,1524,addr
2562938490,street,Avenue U,addr
2562938490,postcode,11229,addr
2562938490,housenumber,1623,addr
2562938491,street,Avenue U,addr
2562938491,postcode,11229,addr
2562938491,housenumber,1625,addr
2562938494,street,East 16th Street,addr
2562938494,postcode,11229,addr
2562938494,housenumber,2004,addr
2562938495,street,East 16th Street,addr
2562938495,postcode,11229,addr
2562938495,housenumber,2041,addr
2562938496,street,East 16th Street,addr
2562938496,postcode,11229,addr
2562938496,housenumber,2043,addr
2562938499,street,East 17th Street,addr
2562938499,postcode,11229,addr
2562938499,housenumber,2076,addr
2562938500,street,East 17th Street,addr
2562938500,postcode,11229,addr
2562938500,housenumber,2078,addr
2562938501,street,East 16th Street,addr
2562938501,postcode,11229,addr
2562938501,housenumber,2079,addr
2562938502,street,East 17th Street,addr
2562938502,postcode,11229,addr
2562938502,housenumber,2080,addr
2562938503,street,East 16th Street,addr
2562938503,postcode,11229,addr
2562938503,housenumber,2081,addr
2562938504,street,East 17th Street,addr
2562938504,postcode,11229,addr
2562938504,housenumber,2082,addr
2562938505,street,East 15th Street,addr
2562938505,postcode,11229,addr
2562938505,housenumber,2083,addr
2562938506,street,East 16th Street,addr
2562938506,postcode,11229,addr
2562938506,housenumber,2083,addr
2562938507,street,East 17th Street,addr
2562938507,postcode,11229,addr
2562938507,housenumber,2084,addr
2562938508,street,East 16th Street,addr
2562938508,postcode,11229,addr
2562938508,housenumber,2090,addr
2562945486,street,Avenue T,addr
2562945486,postcode,11229,addr
2562945486,housenumber,1501,addr
2562945491,street,Avenue R,addr
2562945491,postcode,11229,addr
2562945491,housenumber,1524,addr
2562945493,street,Avenue S,addr
2562945493,postcode,11229,addr
2562945493,housenumber,1615,addr
2562945494,street,Avenue T,addr
2562945494,postcode,11229,addr
2562945494,housenumber,1621,addr
2562945495,street,Avenue R,addr
2562945495,postcode,11229,addr
2562945495,housenumber,1624,addr
2562945497,street,Avenue S,addr
2562945497,postcode,11229,addr
2562945497,housenumber,1701,addr
2562945498,street,Avenue U,addr
2562945498,postcode,11229,addr
2562945498,housenumber,1701,addr
2562945501,street,Avenue U,addr
2562945501,postcode,11229,addr
2562945501,housenumber,1713,addr
2562945503,street,Avenue U,addr
2562945503,postcode,11229,addr
2562945503,housenumber,1715,addr
2562945504,street,Avenue T,addr
2562945504,postcode,11229,addr
2562945504,housenumber,1716,addr
2562945507,street,Avenue U,addr
2562945507,postcode,11229,addr
2562945507,housenumber,1721,addr
2562945510,street,Avenue R,addr
2562945510,postcode,11229,addr
2562945510,housenumber,1724,addr
2562945516,street,East 16th Street,addr
2562945516,postcode,11229,addr
2562945516,housenumber,1802,addr
2562945520,street,East 17th Street,addr
2562945520,postcode,11229,addr
2562945520,housenumber,1802,addr
2562945523,street,East 18th Street,addr
2562945523,postcode,11229,addr
2562945523,housenumber,1802,addr
2562945527,street,East 17th Street,addr
2562945527,postcode,11229,addr
2562945527,housenumber,1836,addr
2562945530,street,East 17th Street,addr
2562945530,postcode,11229,addr
2562945530,housenumber,1838,addr
2562945534,street,East 17th Street,addr
2562945534,postcode,11229,addr
2562945534,housenumber,1866,addr
2562945537,street,East 17th Street,addr
2562945537,postcode,11229,addr
2562945537,housenumber,1875,addr
2562945564,street,East 15th Street,addr
2562945564,postcode,11229,addr
2562945564,housenumber,1985,addr
2562945579,street,East 17th Street,addr
2562945579,postcode,11229,addr
2562945579,housenumber,1996,addr
2562945583,street,East 18th Street,addr
2562945583,postcode,11229,addr
2562945583,housenumber,2002,addr
2562945587,street,East 18th Street,addr
2562945587,postcode,11229,addr
2562945587,housenumber,2080,addr
2562945591,street,East 17th Street,addr
2562945591,postcode,11229,addr
2562945591,housenumber,2081,addr
2562951981,street,East 22nd Street,addr
2562951981,postcode,11229,addr
2562951981,housenumber,1841,addr
2562951991,street,East 21st Street,addr
2562951991,postcode,11229,addr
2562951991,housenumber,1979,addr
2562951992,street,East 21st Street,addr
2562951992,postcode,11229,addr
2562951992,housenumber,1980,addr
2562951995,street,Avenue S,addr
2562951995,postcode,11229,addr
2562951995,housenumber,2021,addr
2562951998,street,Avenue S,addr
2562951998,postcode,11229,addr
2562951998,housenumber,2103,addr
2562952000,street,Avenue R,addr
2562952000,postcode,11229,addr
2562952000,housenumber,2202,addr
2562952001,street,Avenue S,addr
2562952001,postcode,11229,addr
2562952001,housenumber,2223,addr
2562952002,street,Avenue S,addr
2562952002,postcode,11229,addr
2562952002,housenumber,2223A,addr
2562952005,street,Ocean Avenue,addr
2562952005,postcode,11229,addr
2562952005,housenumber,2270,addr
2562952006,street,Ocean Avenue,addr
2562952006,postcode,11229,addr
2562952006,housenumber,2277,addr
2562952007,street,Ocean Avenue,addr
2562952007,postcode,11229,addr
2562952007,housenumber,2285,addr
2562952009,street,Ocean Avenue,addr
2562952009,postcode,11229,addr
2562952009,housenumber,2355,addr
2562957006,street,East 19th Street,addr
2562957006,postcode,11229,addr
2562957006,housenumber,1700,addr
2562957014,street,Avenue R,addr
2562957014,postcode,11229,addr
2562957014,housenumber,1807,addr
2562957015,street,Avenue R,addr
2562957015,postcode,11229,addr
2562957015,housenumber,1809,addr
2562957016,street,Avenue R,addr
2562957016,postcode,11229,addr
2562957016,housenumber,1816,addr
2562957017,street,Avenue R,addr
2562957017,postcode,11229,addr
2562957017,housenumber,1818,addr
2562957021,street,Quentin Road,addr
2562957021,postcode,11229,addr
2562957021,housenumber,1826,addr
2562957022,street,East 19th Street,addr
2562957022,postcode,11229,addr
2562957022,housenumber,1854,addr
2562957023,street,East 19th Street,addr
2562957023,postcode,11229,addr
2562957023,housenumber,1854A,addr
2562957025,street,Avenue R,addr
2562957025,postcode,11229,addr
2562957025,housenumber,1901,addr
2562957026,street,Avenue R,addr
2562957026,postcode,11229,addr
2562957026,housenumber,1901A,addr
2562957028,street,Ocean Avenue,addr
2562957028,postcode,11229,addr
2562957028,housenumber,2258,addr
2562959824,street,East 19th Street,addr
2562959824,postcode,11229,addr
2562959824,housenumber,1635,addr
2562959825,street,East 19th Street,addr
2562959825,postcode,11229,addr
2562959825,housenumber,1639,addr
2562959826,street,East 19th Street,addr
2562959826,postcode,11229,addr
2562959826,housenumber,1641,addr
2562959831,street,East 22nd Street,addr
2562959831,postcode,11229,addr
2562959831,housenumber,1754,addr
2562959832,street,East 22nd Street,addr
2562959832,postcode,11229,addr
2562959832,housenumber,1756,addr
2562959836,street,East 22nd Street,addr
2562959836,postcode,11229,addr
2562959836,housenumber,1828,addr
2562959840,street,Kings Highway,addr
2562959840,postcode,11229,addr
2562959840,housenumber,1902,addr
2562959843,street,Kings Highway,addr
2562959843,postcode,11229,addr
2562959843,housenumber,1932,addr
2562959845,street,Quentin Road,addr
2562959845,postcode,11229,addr
2562959845,housenumber,2000,addr
2562959848,street,Kings Highway,addr
2562959848,postcode,11229,addr
2562959848,housenumber,2020,addr
2562959852,street,Ocean Avenue,addr
2562959852,postcode,11229,addr
2562959852,housenumber,2102,addr
2562959854,street,Quentin Road,addr
2562959854,postcode,11229,addr
2562959854,housenumber,2112,addr
2562959855,street,Quentin Road,addr
2562959855,postcode,11229,addr
2562959855,housenumber,2114,addr
2562959856,street,Avenue R,addr
2562959856,postcode,11229,addr
2562959856,housenumber,2117,addr
2562959858,street,Quentin Road,addr
2562959858,postcode,11229,addr
2562959858,housenumber,2122,addr
2562959859,street,East 22nd Street,addr
2562959859,postcode,11229,addr
2562959859,housenumber,2124,addr
2562959861,street,Avenue R,addr
2562959861,postcode,11229,addr
2562959861,housenumber,2201,addr
2562959863,street,Avenue R,addr
2562959863,postcode,11229,addr
2562959863,housenumber,2209,addr
2562969367,street,Kings Highway,addr
2562969367,postcode,11229,addr
2562969367,housenumber,1502,addr
2562969369,street,Avenue R,addr
2562969369,postcode,11229,addr
2562969369,housenumber,1523,addr
2562969371,street,Avenue R,addr
2562969371,postcode,11229,addr
2562969371,housenumber,1601,addr
2562969372,street,Kings Highway,addr
2562969372,postcode,11229,addr
2562969372,housenumber,1601,addr
2562969373,street,Quentin Road,addr
2562969373,postcode,11229,addr
2562969373,housenumber,1601,addr
2562969377,street,Kings Highway,addr
2562969377,postcode,11229,addr
2562969377,housenumber,1607,addr
2562969378,street,Kings Highway,addr
2562969378,postcode,11229,addr
2562969378,housenumber,1609,addr
2562969382,street,Kings Highway,addr
2562969382,postcode,11229,addr
2562969382,housenumber,1611,addr
2562969384,street,Kings Highway,addr
2562969384,postcode,11229,addr
2562969384,housenumber,1613,addr
2562969385,street,Kings Highway,addr
2562969385,postcode,11229,addr
2562969385,housenumber,1615,addr
2562969386,street,Quentin Road,addr
2562969386,postcode,11229,addr
2562969386,housenumber,1615,addr
2562969387,street,East 16th Street,addr
2562969387,postcode,11229,addr
2562969387,housenumber,1616,addr
2562969389,street,East 18th Street,addr
2562969389,postcode,11229,addr
2562969389,housenumber,1617,addr
2562969391,street,East 16th Street,addr
2562969391,postcode,11229,addr
2562969391,housenumber,1618,addr
2562969392,street,East 16th Street,addr
2562969392,postcode,11229,addr
2562969392,housenumber,1620,addr
2562969393,street,East 16th Street,addr
2562969393,postcode,11229,addr
2562969393,housenumber,1622,addr
2562969394,street,East 19th Street,addr
2562969394,postcode,11229,addr
2562969394,housenumber,1622,addr
2562969395,street,Kings Highway,addr
2562969395,postcode,11229,addr
2562969395,housenumber,1623,addr
2562969396,street,East 16th Street,addr
2562969396,postcode,11229,addr
2562969396,housenumber,1624,addr
2562969397,street,East 16th Street,addr
2562969397,postcode,11229,addr
2562969397,housenumber,1624A,addr
2562969402,street,East 17th Street,addr
2562969402,postcode,11229,addr
2562969402,housenumber,1632,addr
2562969403,street,East 18th Street,addr
2562969403,postcode,11229,addr
2562969403,housenumber,1632,addr
2562969404,street,East 19th Street,addr
2562969404,postcode,11229,addr
2562969404,housenumber,1634,addr
2562969405,street,East 17th Street,addr
2562969405,postcode,11229,addr
2562969405,housenumber,1637,addr
2562969406,street,East 18th Street,addr
2562969406,postcode,11229,addr
2562969406,housenumber,1637,addr
2562969407,street,East 18th Street,addr
2562969407,postcode,11229,addr
2562969407,housenumber,1637A,addr
2562969409,street,East 18th Street,addr
2562969409,postcode,11229,addr
2562969409,housenumber,1639,addr
2562969413,street,East 16th Street,addr
2562969413,postcode,11229,addr
2562969413,housenumber,1677,addr
2562969414,street,East 17th Street,addr
2562969414,postcode,11229,addr
2562969414,housenumber,1680,addr
2562969415,street,East 16th Street,addr
2562969415,postcode,11229,addr
2562969415,housenumber,1681,addr
2562969417,street,East 15th Street,addr
2562969417,postcode,11229,addr
2562969417,housenumber,1683,addr
2562969418,street,East 16th Street,addr
2562969418,postcode,11229,addr
2562969418,housenumber,1683B,addr
2562969419,street,East 16th Street,addr
2562969419,postcode,11229,addr
2562969419,housenumber,1688,addr
2562969422,street,East 16th Street,addr
2562969422,postcode,11229,addr
2562969422,housenumber,1690,addr
2562969426,street,Avenue R,addr
2562969426,postcode,11229,addr
2562969426,housenumber,1701,addr
2562969427,street,Kings Highway,addr
2562969427,postcode,11229,addr
2562969427,housenumber,1701,addr
2562969429,street,East 16th Street,addr
2562969429,postcode,11229,addr
2562969429,housenumber,1702,addr
2562969432,street,East 16th Street,addr
2562969432,postcode,11229,addr
2562969432,housenumber,1708,addr
2562969433,street,Kings Highway,addr
2562969433,postcode,11229,addr
2562969433,housenumber,1709,addr
2562969435,street,Kings Highway,addr
2562969435,postcode,11229,addr
2562969435,housenumber,1711,addr
2562969436,street,East 16th Street,addr
2562969436,postcode,11229,addr
2562969436,housenumber,1712,addr
2562969437,street,East 16th Street,addr
2562969437,postcode,11229,addr
2562969437,housenumber,1712A,addr
2562969439,street,Kings Highway,addr
2562969439,postcode,11229,addr
2562969439,housenumber,1715,addr
2562969440,street,Kings Highway,addr
2562969440,postcode,11229,addr
2562969440,housenumber,1717,addr
2562969443,street,Kings Highway,addr
2562969443,postcode,11229,addr
2562969443,housenumber,1721,addr
2562969444,street,East 17th Street,addr
2562969444,postcode,11229,addr
2562969444,housenumber,1736,addr
2562969445,street,East 17th Street,addr
2562969445,postcode,11229,addr
2562969445,housenumber,1738,addr
2562969446,street,East 17th Street,addr
2562969446,postcode,11229,addr
2562969446,housenumber,1752,addr
2562969447,street,East 17th Street,addr
2562969447,postcode,11229,addr
2562969447,housenumber,1754,addr
2562969448,street,East 18th Street,addr
2562969448,postcode,11229,addr
2562969448,housenumber,1758,addr
2562969449,street,East 18th Street,addr
2562969449,postcode,11229,addr
2562969449,housenumber,1760,addr
2562969450,street,East 17th Street,addr
2562969450,postcode,11229,addr
2562969450,housenumber,1768,addr
2562969451,street,East 17th Street,addr
2562969451,postcode,11229,addr
2562969451,housenumber,1770,addr
2562969452,street,East 17th Street,addr
2562969452,postcode,11229,addr
2562969452,housenumber,1774,addr
2562969453,street,East 17th Street,addr
2562969453,postcode,11229,addr
2562969453,housenumber,1776,addr
2562969454,street,East 17th Street,addr
2562969454,postcode,11229,addr
2562969454,housenumber,1784,addr
2562969456,street,East 15th Street,addr
2562969456,postcode,11229,addr
2562969456,housenumber,1795,addr
2562969457,street,East 16th Street,addr
2562969457,postcode,11229,addr
2562969457,housenumber,1798,addr
2562969458,street,East 15th Street,addr
2562969458,postcode,11229,addr
2562969458,housenumber,1799,addr
2562969459,street,East 17th Street,addr
2562969459,postcode,11229,addr
2562969459,housenumber,1799,addr
2562969461,street,Kings Highway,addr
2562969461,postcode,11229,addr
2562969461,housenumber,1800,addr
2562969463,street,Avenue P,addr
2562969463,postcode,11229,addr
2562969463,housenumber,1804,addr
2562969464,street,Kings Highway,addr
2562969464,postcode,11229,addr
2562969464,housenumber,1804,addr
2562969465,street,Kings Highway,addr
2562969465,postcode,11229,addr
2562969465,housenumber,1806,addr
2562969466,street,Kings Highway,addr
2562969466,postcode,11229,addr
2562969466,housenumber,1808,addr
2562969469,street,Kings Highway,addr
2562969469,postcode,11229,addr
2562969469,housenumber,1818,addr
2562969470,street,Kings Highway,addr
2562969470,postcode,11229,addr
2562969470,housenumber,1819,addr
2562969471,street,Kings Highway,addr
2562969471,postcode,11229,addr
2562969471,housenumber,1821,addr
2562969472,street,Kings Highway,addr
2562969472,postcode,11229,addr
2562969472,housenumber,1822,addr
2562969473,street,Kings Highway,addr
2562969473,postcode,11229,addr
2562969473,housenumber,1824,addr
2562969475,street,Kings Highway,addr
2562969475,postcode,11229,addr
2562969475,housenumber,1826,addr
2562969476,railway,subway_entrance,regular
2562982282,street,East 27th Street,addr
2562982282,postcode,11229,addr
2562982282,housenumber,2203,addr
2562982291,street,East 27th Street,addr
2562982291,postcode,11229,addr
2562982291,housenumber,2295,addr
2562982302,street,East 28th Street,addr
2562982302,postcode,11229,addr
2562982302,housenumber,2296,addr
2562982311,street,East 29th Street,addr
2562982311,postcode,11229,addr
2562982311,housenumber,2301,addr
2562982345,city,Brooklyn,addr
2562982345,state,NY,addr
2562982345,street,Avenue W,addr
2562982345,postcode,11229,addr
2562982345,housenumber,2701,addr
2562982348,street,Avenue V,addr
2562982348,postcode,11229,addr
2562982348,housenumber,2712,addr
2562982354,street,Avenue W,addr
2562982354,postcode,11229,addr
2562982354,housenumber,2723,addr
2562982360,street,Avenue X,addr
2562982360,postcode,11229,addr
2562982360,housenumber,2801,addr
2562982363,street,East 28th Street,addr
2562982363,postcode,11229,addr
2562982363,housenumber,2801,addr
2562982389,street,Avenue W,addr
2562982389,postcode,11229,addr
2562982389,housenumber,2902,addr
2562982414,street,Avenue X,addr
2562982414,postcode,11229,addr
2562982414,housenumber,2917,addr
2562982417,street,Avenue X,addr
2562982417,postcode,11229,addr
2562982417,housenumber,2919,addr
2562982421,street,Avenue W,addr
2562982421,postcode,11229,addr
2562982421,housenumber,2925,addr
2562982424,street,Nostrand Avenue,addr
2562982424,postcode,11229,addr
2562982424,housenumber,3516,addr
2562982427,street,Nostrand Avenue,addr
2562982427,postcode,11229,addr
2562982427,housenumber,3520,addr
2562982430,street,Nostrand Avenue,addr
2562982430,postcode,11229,addr
2562982430,housenumber,3522,addr
2562982434,street,Nostrand Avenue,addr
2562982434,postcode,11229,addr
2562982434,housenumber,3526,addr
2562982437,street,Nostrand Avenue,addr
2562982437,postcode,11229,addr
2562982437,housenumber,3528,addr
2562982438,street,Nostrand Avenue,addr
2562982438,postcode,11229,addr
2562982438,housenumber,3590,addr
2562982439,street,Nostrand Avenue,addr
2562982439,postcode,11229,addr
2562982439,housenumber,3596,addr
